 #written on  7Aug2021 at 23:09:39 
 #----------------------------------------------- MONTECARLO ---------------------------------------------------#
 # Temp      Magnetization     Energy_ave          C_M              Sus              U_E              U_M       #
 #--------------------------------------------------------------------------------------------------------------#
  50.0952   0.69746548E-02  -0.11710064E+03   0.15857537E+01   0.39897185E-03   0.66649881E+00   0.44400313E+00
  51.1429   0.70659322E-02  -0.11545191E+03   0.15652020E+01   0.40028110E-03   0.66648901E+00   0.44465444E+00
  52.1905   0.71556522E-02  -0.11380505E+03   0.15596072E+01   0.40297377E-03   0.66647695E+00   0.44406971E+00
  53.2381   0.72466051E-02  -0.11218318E+03   0.15349738E+01   0.40487792E-03   0.66646672E+00   0.44412305E+00
  54.2857   0.73330895E-02  -0.11058771E+03   0.15128763E+01   0.40682471E-03   0.66645581E+00   0.44434223E+00
  55.3333   0.74162710E-02  -0.10901545E+03   0.14878684E+01   0.40749292E-03   0.66644495E+00   0.44474285E+00
  56.3810   0.75096968E-02  -0.10746759E+03   0.14636707E+01   0.40961048E-03   0.66643364E+00   0.44508161E+00
  57.4286   0.75871372E-02  -0.10595059E+03   0.14375334E+01   0.41122311E-03   0.66642237E+00   0.44443782E+00
  58.4762   0.76706377E-02  -0.10446022E+03   0.14130280E+01   0.41352659E-03   0.66641054E+00   0.44433339E+00
  59.5238   0.77513192E-02  -0.10299273E+03   0.13785212E+01   0.41503311E-03   0.66640033E+00   0.44396102E+00
  60.5714   0.78318321E-02  -0.10156680E+03   0.13492280E+01   0.41599008E-03   0.66638911E+00   0.44404492E+00
  61.6190   0.79084600E-02  -0.10017301E+03   0.13175416E+01   0.41705633E-03   0.66637830E+00   0.44420040E+00
  62.6667   0.79924055E-02  -0.98804578E+02   0.12861293E+01   0.41820065E-03   0.66636741E+00   0.44446884E+00
  63.7143   0.80703568E-02  -0.97470213E+02   0.12591341E+01   0.41974886E-03   0.66635547E+00   0.44412377E+00
  64.7619   0.81423380E-02  -0.96169897E+02   0.12252119E+01   0.42024865E-03   0.66634528E+00   0.44466072E+00
  65.8095   0.82168153E-02  -0.94895542E+02   0.11955523E+01   0.42102106E-03   0.66633410E+00   0.44430107E+00
  66.8571   0.82880136E-02  -0.93658340E+02   0.11703783E+01   0.42154194E-03   0.66632170E+00   0.44440186E+00
  67.9048   0.83625935E-02  -0.92452121E+02   0.11411553E+01   0.42344131E-03   0.66631060E+00   0.44364466E+00
  68.9524   0.84297157E-02  -0.91269170E+02   0.11120321E+01   0.42365776E-03   0.66629956E+00   0.44425957E+00
  70.0000   0.85059838E-02  -0.90121426E+02   0.10830118E+01   0.42370737E-03   0.66628875E+00   0.44469038E+00
