 #written on  1Dec2019 at 16:58:59 
 #---------------------------------------------------- MONTECARLO ----------------------------------------------------#
 #  Temp    Shell   Atom1   Type1   Atom2   Type2   <\sum_{ij} Si.Sj/N>   <\sum_{ij}|Si.Sj|/N>   <|\sum_{ij}Si.Sj|/N> #
 #--------------------------------------------------------------------------------------------------------------------#
  57.3617     2      Ni       1      Ni       1        -0.002153339           0.501214873             0.010995209
  57.3617     3      Ni       1      Ni       1        -0.372918470           0.551352182             0.372918470
  57.3617     4      Ni       1      Ni       1        -0.366085758           0.549734649             0.366085758
  58.9787     1      Ni       1      Ni       1        -0.003838299           0.499970777             0.017725941
  58.9787     2      Ni       1      Ni       1        -0.002206725           0.501071454             0.011295628
  58.9787     3      Ni       1      Ni       1        -0.353156060           0.545965850             0.353156060
  58.9787     4      Ni       1      Ni       1        -0.346564554           0.544586057             0.346564554
  60.5957     1      Ni       1      Ni       1        -0.003975872           0.499998689             0.018284794
  60.5957     2      Ni       1      Ni       1        -0.002304859           0.501068646             0.011594311
  60.5957     3      Ni       1      Ni       1        -0.335131990           0.541492720             0.335131990
  60.5957     4      Ni       1      Ni       1        -0.329130004           0.540187169             0.329130004
  62.2128     1      Ni       1      Ni       1        -0.004160822           0.500045518             0.018727366
  62.2128     2      Ni       1      Ni       1        -0.002371934           0.500920786             0.011912132
  62.2128     3      Ni       1      Ni       1        -0.318083944           0.537419674             0.318083944
  62.2128     4      Ni       1      Ni       1        -0.312849761           0.536511348             0.312849761
  63.8298     1      Ni       1      Ni       1        -0.004236872           0.500000228             0.019142622
  63.8298     2      Ni       1      Ni       1        -0.002415309           0.500893962             0.012219093
  63.8298     3      Ni       1      Ni       1        -0.302791485           0.533879408             0.302791485
  63.8298     4      Ni       1      Ni       1        -0.297540296           0.533004470             0.297540296
  65.4468     1      Ni       1      Ni       1        -0.004280857           0.499992451             0.019648766
  65.4468     2      Ni       1      Ni       1        -0.002475317           0.500817682             0.012500883
  65.4468     3      Ni       1      Ni       1        -0.287654337           0.530685088             0.287654337
  65.4468     4      Ni       1      Ni       1        -0.283617698           0.530132439             0.283617883
  67.0638     1      Ni       1      Ni       1        -0.004306641           0.500083373             0.019962037
  67.0638     2      Ni       1      Ni       1        -0.002586676           0.500745635             0.012777644
  67.0638     3      Ni       1      Ni       1        -0.274167010           0.527907095             0.274167010
  67.0638     4      Ni       1      Ni       1        -0.270603482           0.527480197             0.270603520
  68.6809     1      Ni       1      Ni       1        -0.004381462           0.499961583             0.020236984
  68.6809     2      Ni       1      Ni       1        -0.002604976           0.500775006             0.013029470
  68.6809     3      Ni       1      Ni       1        -0.261566447           0.525418008             0.261566447
  68.6809     4      Ni       1      Ni       1        -0.258606398           0.525088504             0.258606890
  70.2979     1      Ni       1      Ni       1        -0.004440889           0.499993830             0.020584494
  70.2979     2      Ni       1      Ni       1        -0.002649822           0.500709582             0.013206948
  70.2979     3      Ni       1      Ni       1        -0.250530439           0.523300478             0.250530439
  70.2979     4      Ni       1      Ni       1        -0.248384997           0.523084241             0.248385288
  71.9149     1      Ni       1      Ni       1        -0.004420088           0.500008768             0.020830394
  71.9149     2      Ni       1      Ni       1        -0.002608885           0.500701625             0.013424786
  71.9149     3      Ni       1      Ni       1        -0.239744303           0.521310221             0.239744412
  71.9149     4      Ni       1      Ni       1        -0.238143149           0.521243007             0.238144113
  73.5319     1      Ni       1      Ni       1        -0.004327282           0.500121528             0.021055387
  73.5319     2      Ni       1      Ni       1        -0.002667231           0.500672380             0.013627640
  73.5319     3      Ni       1      Ni       1        -0.230462417           0.519801043             0.230462417
  73.5319     4      Ni       1      Ni       1        -0.229929565           0.519807718             0.229932281
  75.1489     1      Ni       1      Ni       1        -0.004395253           0.499998113             0.021318186
  75.1489     2      Ni       1      Ni       1        -0.002640342           0.500668502             0.013782513
