 #written on  7Aug2021 at 22:47:11 
 #------------------------------------------------- MONTECARLO -------------------------------------------------#
 # Temp      Magnetization     Energy_ave          C_M              Sus              U_E              U_M       #
 #--------------------------------------------------------------------------------------------------------------#
  50.0952   0.69780225E-02  -0.11709245E+03   0.15775517E+01   0.39759785E-03   0.66649962E+00   0.44441001E+00
  51.1429   0.70634622E-02  -0.11546713E+03   0.15649843E+01   0.39896391E-03   0.66648911E+00   0.44548423E+00
  52.1905   0.71415182E-02  -0.11381786E+03   0.15551939E+01   0.40210757E-03   0.66647752E+00   0.44449080E+00
  53.2381   0.72449248E-02  -0.11215227E+03   0.15731453E+01   0.40339629E-03   0.66646165E+00   0.44482974E+00
  54.2857   0.73291849E-02  -0.11058373E+03   0.15024142E+01   0.40459513E-03   0.66645720E+00   0.44666704E+00
  55.3333   0.74222045E-02  -0.10901658E+03   0.15048911E+01   0.40718632E-03   0.66644236E+00   0.44620861E+00
  56.3810   0.75063504E-02  -0.10748477E+03   0.14517673E+01   0.40965620E-03   0.66643565E+00   0.44455414E+00
  57.4286   0.75740488E-02  -0.10596987E+03   0.14396345E+01   0.41203962E-03   0.66642209E+00   0.44378981E+00
  58.4762   0.76719034E-02  -0.10445073E+03   0.14257224E+01   0.41181659E-03   0.66640815E+00   0.44492592E+00
  59.5238   0.77591350E-02  -0.10300956E+03   0.13947994E+01   0.41489886E-03   0.66639724E+00   0.44516929E+00
  60.5714   0.78406087E-02  -0.10157984E+03   0.13412808E+01   0.41656849E-03   0.66639078E+00   0.44409350E+00
  61.6190   0.79144359E-02  -0.10017204E+03   0.13137695E+01   0.41848166E-03   0.66637914E+00   0.44394813E+00
  62.6667   0.79781579E-02  -0.98812799E+02   0.12902681E+01   0.41588374E-03   0.66636647E+00   0.44563080E+00
  63.7143   0.80585749E-02  -0.97476517E+02   0.12484303E+01   0.41868730E-03   0.66635818E+00   0.44356976E+00
  64.7619   0.81424813E-02  -0.96172532E+02   0.12386878E+01   0.41853638E-03   0.66634174E+00   0.44474288E+00
  65.8095   0.82155702E-02  -0.94887962E+02   0.11994651E+01   0.41772162E-03   0.66633297E+00   0.44584474E+00
  66.8571   0.82953255E-02  -0.93660286E+02   0.11671238E+01   0.42272293E-03   0.66632272E+00   0.44395224E+00
  67.9048   0.83657190E-02  -0.92438131E+02   0.11387868E+01   0.42186720E-03   0.66631122E+00   0.44441053E+00
  68.9524   0.84345561E-02  -0.91286092E+02   0.11157578E+01   0.42278976E-03   0.66629848E+00   0.44447134E+00
  70.0000   0.84984347E-02  -0.90124663E+02   0.10738232E+01   0.42471375E-03   0.66629197E+00   0.44326896E+00
