 #written on  7Aug2021 at 23:08:01 
 #----------------------------------------------- MONTECARLO ---------------------------------------------------#
 # Temp      Magnetization     Energy_ave          C_M              Sus              U_E              U_M       #
 #--------------------------------------------------------------------------------------------------------------#
  31.7856   0.53268974E-02  -0.14200850E+03   0.11633191E+01   0.37264798E-03   0.66663295E+00   0.43881704E+00
  33.2364   0.54636430E-02  -0.14030644E+03   0.11773551E+01   0.37335864E-03   0.66662845E+00   0.44033880E+00
  34.7461   0.56038297E-02  -0.13851459E+03   0.11985864E+01   0.37589880E-03   0.66662303E+00   0.44035120E+00
  36.3028   0.57477376E-02  -0.13662636E+03   0.12246612E+01   0.37656572E-03   0.66661665E+00   0.44175406E+00
  37.9131   0.58903778E-02  -0.13463342E+03   0.12549220E+01   0.37818019E-03   0.66660910E+00   0.44197085E+00
  39.5756   0.60430456E-02  -0.13252370E+03   0.12899044E+01   0.38081269E-03   0.66660012E+00   0.44245205E+00
  41.2693   0.61920358E-02  -0.13029726E+03   0.13408419E+01   0.38287501E-03   0.66658886E+00   0.44307575E+00
  43.0001   0.63478639E-02  -0.12792335E+03   0.14016239E+01   0.38482398E-03   0.66657507E+00   0.44388100E+00
  44.7682   0.65032616E-02  -0.12538495E+03   0.14775550E+01   0.38855192E-03   0.66655773E+00   0.44357078E+00
  46.5724   0.66645533E-02  -0.12266176E+03   0.15421611E+01   0.39169119E-03   0.66653809E+00   0.44384074E+00
  48.3985   0.68281728E-02  -0.11979306E+03   0.15868517E+01   0.39545250E-03   0.66651686E+00   0.44447374E+00
  50.2879   0.69922439E-02  -0.11679057E+03   0.15809993E+01   0.39965220E-03   0.66649713E+00   0.44384194E+00
  52.2659   0.71605427E-02  -0.11369011E+03   0.15505597E+01   0.40237257E-03   0.66647712E+00   0.44467496E+00
  54.3381   0.73341170E-02  -0.11050559E+03   0.15109870E+01   0.40614245E-03   0.66645536E+00   0.44434635E+00
  56.5400   0.75166956E-02  -0.10723941E+03   0.14588571E+01   0.41047351E-03   0.66643212E+00   0.44435695E+00
  58.8635   0.77010112E-02  -0.10391686E+03   0.13962601E+01   0.41358212E-03   0.66640753E+00   0.44428192E+00
  61.3496   0.78908211E-02  -0.10052771E+03   0.13283988E+01   0.41718460E-03   0.66638049E+00   0.44397266E+00
  64.0153   0.80891943E-02  -0.97093881E+02   0.12475961E+01   0.41952017E-03   0.66635298E+00   0.44423752E+00
  66.8857   0.82941808E-02  -0.93623227E+02   0.11676501E+01   0.42195007E-03   0.66632197E+00   0.44420412E+00
  70.0000   0.85004051E-02  -0.90121278E+02   0.10866422E+01   0.42326571E-03   0.66628749E+00   0.44455537E+00
