 #written on  7Aug2021 at 23:08:01 
 #---------------------------------------------------- MONTECARLO ----------------------------------------------------#
 #  Temp    Shell   Atom1   Type1   Atom2   Type2   <\sum_{ij} Si.Sj/N>   <\sum_{ij}|Si.Sj|/N>   <|\sum_{ij}Si.Sj|/N> #
 #--------------------------------------------------------------------------------------------------------------------#
   9.9216     6      Mn       1      Mn       1        -0.032410036           0.730665771             0.721400290
   9.9216     7      Mn       1      Mn       1         0.030177155           0.730554583             0.721300621
  10.4044     1      Mn       1      Mn       1        -0.938264203           0.938264208             0.938264203
  10.4044     2      Mn       1      Mn       1        -0.059564806           0.722198323             0.711223563
  10.4044     3      Mn       1      Mn       1         0.907186767           0.907187180             0.907186767
  10.4044     4      Mn       1      Mn       1         0.054367767           0.721793453             0.710853132
  10.4044     5      Mn       1      Mn       1        -0.899993280           0.899994452             0.899993280
  10.4044     6      Mn       1      Mn       1        -0.050879858           0.721502826             0.710581250
  10.4044     7      Mn       1      Mn       1         0.048550437           0.721330112             0.710416376
  10.9106     1      Mn       1      Mn       1        -0.935201034           0.935201043             0.935201034
  10.9106     2      Mn       1      Mn       1        -0.074558117           0.713946869             0.701578039
  10.9106     3      Mn       1      Mn       1         0.902608940           0.902609732             0.902608940
  10.9106     4      Mn       1      Mn       1         0.069126754           0.713416006             0.701076988
  10.9106     5      Mn       1      Mn       1        -0.895067313           0.895069474             0.895067313
  10.9106     6      Mn       1      Mn       1        -0.065481064           0.713033564             0.700711526
  10.9106     7      Mn       1      Mn       1         0.063046745           0.712803066             0.700487535
  11.4414     1      Mn       1      Mn       1        -0.931992566           0.931992587             0.931992566
  11.4414     2      Mn       1      Mn       1        -0.087011999           0.704953096             0.690572325
  11.4414     3      Mn       1      Mn       1         0.897834957           0.897836458             0.897834957
  11.4414     4      Mn       1      Mn       1         0.081349770           0.704298119             0.689942344
  11.4414     5      Mn       1      Mn       1        -0.889935664           0.889939552             0.889935664
  11.4414     6      Mn       1      Mn       1        -0.077561847           0.703833506             0.689488539
  11.4414     7      Mn       1      Mn       1         0.075027051           0.703549936             0.689207316
  11.9979     1      Mn       1      Mn       1        -0.928628027           0.928628069             0.928628027
  11.9979     2      Mn       1      Mn       1        -0.083743741           0.695738919             0.679249735
  11.9979     3      Mn       1      Mn       1         0.892829920           0.892832623             0.892829920
  11.9979     4      Mn       1      Mn       1         0.077837064           0.695074525             0.678612109
  11.9979     5      Mn       1      Mn       1        -0.884555171           0.884561890             0.884555171
  11.9979     6      Mn       1      Mn       1        -0.073896006           0.694612994             0.678155939
  11.9979     7      Mn       1      Mn       1         0.071253549           0.694330575             0.677873461
  12.5791     1      Mn       1      Mn       1        -0.925098184           0.925098274             0.925098184
  12.5791     2      Mn       1      Mn       1        -0.101933745           0.688621711             0.669616607
  12.5791     3      Mn       1      Mn       1         0.887575952           0.887580768             0.887575952
  12.5791     4      Mn       1      Mn       1         0.095758126           0.687771114             0.668796627
  12.5791     5      Mn       1      Mn       1        -0.878909142           0.878920571             0.878909142
  12.5791     6      Mn       1      Mn       1        -0.091642220           0.687185483             0.668212733
  12.5791     7      Mn       1      Mn       1         0.088880407           0.686818161             0.667845772
  13.1840     1      Mn       1      Mn       1        -0.921415902           0.921416084             0.921415902
  13.1840     2      Mn       1      Mn       1        -0.119627957           0.680793961             0.659281854
  13.1840     3      Mn       1      Mn       1         0.882095598           0.882103911             0.882095598
  13.1840     4      Mn       1      Mn       1         0.113181285           0.679743914             0.658244137
  13.1840     5      Mn       1      Mn       1        -0.873016377           0.873035489             0.873016377
  13.1840     6      Mn       1      Mn       1        -0.108892450           0.679029261             0.657516992
  13.1840     7      Mn       1      Mn       1         0.106010870           0.678577526             0.657055817
  13.8221     1      Mn       1      Mn       1        -0.917522600           0.917522960             0.917522600
  13.8221     2      Mn       1      Mn       1        -0.113716653           0.670251005             0.645115602
  13.8221     3      Mn       1      Mn       1         0.876319793           0.876333802             0.876319793
  13.8221     4      Mn       1      Mn       1         0.106996148           0.669204201             0.644074121
  13.8221     5      Mn       1      Mn       1        -0.866814701           0.866845595             0.866814701
  13.8221     6      Mn       1      Mn       1        -0.102539143           0.668507926             0.643351691
  13.8221     7      Mn       1      Mn       1         0.099537269           0.668063249             0.642890764
  14.4939     1      Mn       1      Mn       1        -0.913422563           0.913423277             0.913422563
  14.4939     2      Mn       1      Mn       1        -0.137184192           0.662914480             0.634449382
  14.4939     3      Mn       1      Mn       1         0.870234904           0.870258263             0.870234904
  14.4939     4      Mn       1      Mn       1         0.130153222           0.661588087             0.633100474
  14.4939     5      Mn       1      Mn       1        -0.860277754           0.860327402             0.860277754
  14.4939     6      Mn       1      Mn       1        -0.125493314           0.660708400             0.632165666
  14.4939     7      Mn       1      Mn       1         0.122355341           0.660139378             0.631564475
  15.1928     1      Mn       1      Mn       1        -0.909140244           0.909141586             0.909140244
  15.1928     2      Mn       1      Mn       1        -0.130044107           0.652741148             0.619952907
  15.1928     3      Mn       1      Mn       1         0.863886368           0.863924066             0.863886368
  15.1928     4      Mn       1      Mn       1         0.122724584           0.651420445             0.618608443
  15.1928     5      Mn       1      Mn       1        -0.853460986           0.853538601             0.853460986
  15.1928     6      Mn       1      Mn       1        -0.117897415           0.650554112             0.617678589
  15.1928     7      Mn       1      Mn       1         0.114632521           0.649993817             0.617082095
  15.9224     1      Mn       1      Mn       1        -0.904643879           0.904646339             0.904643879
  15.9224     2      Mn       1      Mn       1        -0.151299514           0.644105259             0.607245996
  15.9224     3      Mn       1      Mn       1         0.857227306           0.857287094             0.857227306
  15.9224     4      Mn       1      Mn       1         0.143650153           0.642489593             0.605552766
  15.9224     5      Mn       1      Mn       1        -0.846310095           0.846429168             0.846310095
